Date,Store,Product_Category,Region,Sales,Quantity
2024-05-04,Store_A,Electronics,East,1748.68,5
2024-05-04,Store_A,Clothing,East,1033.04,6
2024-05-04,Store_A,Home & Garden,South,506.05,4
2024-05-04,Store_A,Sports,West,486.32,6
2024-05-04,Store_A,Food & Beverages,East,1704.02,7
2024-05-04,Store_B,Electronics,West,1172.92,3
2024-05-04,Store_B,Clothing,North,568.3,3
2024-05-04,Store_B,Home & Garden,South,544.15,4
2024-05-04,Store_B,Sports,South,320.17,4
2024-05-04,Store_B,Food & Beverages,West,1231.97,5
2024-05-04,Store_C,Electronics,North,1185.09,3
2024-05-04,Store_C,Clothing,South,554.18,3
2024-05-04,Store_C,Home & Garden,East,419.67,3
2024-05-04,Store_C,Sports,North,316.89,3
2024-05-04,Store_C,Food & Beverages,West,1089.74,4
2024-05-05,Store_A,Electronics,East,1650.95,5
2024-05-05,Store_A,Clothing,West,948.24,5
2024-05-05,Store_A,Home & Garden,North,643.66,5
2024-05-05,Store_A,Sports,East,337.95,4
2024-05-05,Store_A,Food & Beverages,South,1479.48,6
2024-05-05,Store_B,Electronics,East,1227.89,4
2024-05-05,Store_B,Clothing,West,461.76,2
2024-05-05,Store_B,Home & Garden,North,677.39,5
2024-05-05,Store_B,Sports,West,310.74,3
2024-05-05,Store_B,Food & Beverages,East,1139.95,4
2024-05-05,Store_C,Electronics,South,1151.35,3
2024-05-05,Store_C,Clothing,East,581.47,3
2024-05-05,Store_C,Home & Garden,East,522.47,4
2024-05-05,Store_C,Sports,South,324.43,4
2024-05-05,Store_C,Food & Beverages,North,798.85,3
2024-05-06,Store_A,Electronics,North,2192.95,7
2024-05-06,Store_A,Clothing,South,1128.01,7
2024-05-06,Store_A,Home & Garden,South,765.41,6
2024-05-06,Store_A,Sports,North,553.5,6
2024-05-06,Store_A,Food & Beverages,South,1553.4,6
2024-05-06,Store_B,Electronics,North,1562.13,5
2024-05-06,Store_B,Clothing,East,785.48,4
2024-05-06,Store_B,Home & Garden,South,784.19,6
2024-05-06,Store_B,Sports,South,450.77,5
2024-05-06,Store_B,Food & Beverages,East,1317.98,5
2024-05-06,Store_C,Electronics,North,1375.78,4
2024-05-06,Store_C,Clothing,East,838.66,5
2024-05-06,Store_C,Home & Garden,West,568.41,4
2024-05-06,Store_C,Sports,South,320.16,4
2024-05-06,Store_C,Food & Beverages,South,944.98,3
2024-05-07,Store_A,Electronics,West,2282.8,7
2024-05-07,Store_A,Clothing,West,1343.65,8
2024-05-07,Store_A,Home & Garden,West,748.64,6
2024-05-07,Store_A,Sports,East,632.34,7
2024-05-07,Store_A,Food & Beverages,West,1593.61,6
2024-05-07,Store_B,Electronics,North,1628.37,5
2024-05-07,Store_B,Clothing,North,756.26,4
2024-05-07,Store_B,Home & Garden,North,578.04,4
2024-05-07,Store_B,Sports,South,479.24,5
2024-05-07,Store_B,Food & Beverages,East,1468.85,6
2024-05-07,Store_C,Electronics,South,1059.12,3
2024-05-07,Store_C,Clothing,East,774.88,4
2024-05-07,Store_C,Home & Garden,West,568.72,4
2024-05-07,Store_C,Sports,East,334.72,4
2024-05-07,Store_C,Food & Beverages,North,874.62,3
2024-05-08,Store_A,Electronics,West,2421.25,8
2024-05-08,Store_A,Clothing,South,964.47,6
2024-05-08,Store_A,Home & Garden,East,705.2,5
2024-05-08,Store_A,Sports,North,511.88,6
2024-05-08,Store_A,Food & Beverages,South,2055.54,8
2024-05-08,Store_B,Electronics,West,2168.74,7
2024-05-08,Store_B,Clothing,East,622.75,3
2024-05-08,Store_B,Home & Garden,West,654.18,5
2024-05-08,Store_B,Sports,West,453.88,5
2024-05-08,Store_B,Food & Beverages,North,1268.27,5
2024-05-08,Store_C,Electronics,West,1369.46,4
2024-05-08,Store_C,Clothing,South,505.95,3
2024-05-08,Store_C,Home & Garden,South,584.56,4
2024-05-08,Store_C,Sports,South,428.14,5
2024-05-08,Store_C,Food & Beverages,West,912.48,3
2024-05-09,Store_A,Electronics,East,2294.33,7
2024-05-09,Store_A,Clothing,South,882.77,5
2024-05-09,Store_A,Home & Garden,West,821.61,6
2024-05-09,Store_A,Sports,West,548.57,6
2024-05-09,Store_A,Food & Beverages,West,1671.48,6
2024-05-09,Store_B,Electronics,East,1678.35,5
2024-05-09,Store_B,Clothing,West,648.34,4
2024-05-09,Store_B,Home & Garden,West,665.03,5
2024-05-09,Store_B,Sports,North,421.1,5
2024-05-09,Store_B,Food & Beverages,East,1220.72,5
2024-05-09,Store_C,Electronics,South,1502.12,5
2024-05-09,Store_C,Clothing,West,588.28,3
2024-05-09,Store_C,Home & Garden,West,438.98,3
2024-05-09,Store_C,Sports,South,324.39,4
2024-05-09,Store_C,Food & Beverages,West,999.76,4
2024-05-10,Store_A,Electronics,North,2360.25,7
2024-05-10,Store_A,Clothing,East,1013.84,6
2024-05-10,Store_A,Home & Garden,West,823.49,6
2024-05-10,Store_A,Sports,South,438.87,5
2024-05-10,Store_A,Food & Beverages,South,1886.73,7
2024-05-10,Store_B,Electronics,South,1581.61,5
2024-05-10,Store_B,Clothing,South,910.38,5
2024-05-10,Store_B,Home & Garden,North,645.01,5
2024-05-10,Store_B,Sports,South,409.74,5
2024-05-10,Store_B,Food & Beverages,South,1425.29,5
2024-05-10,Store_C,Electronics,North,1448.22,4
2024-05-10,Store_C,Clothing,West,831.77,5
2024-05-10,Store_C,Home & Garden,South,546.72,4
2024-05-10,Store_C,Sports,East,316.86,3
2024-05-10,Store_C,Food & Beverages,North,1016.23,4
2024-05-11,Store_A,Electronics,West,1882.25,6
2024-05-11,Store_A,Clothing,South,1168.01,7
2024-05-11,Store_A,Home & Garden,West,839.89,6
2024-05-11,Store_A,Sports,East,544.98,6
2024-05-11,Store_A,Food & Beverages,East,1497.99,6
2024-05-11,Store_B,Electronics,East,1184.04,3
2024-05-11,Store_B,Clothing,North,475.08,2
2024-05-11,Store_B,Home & Garden,West,542.08,4
2024-05-11,Store_B,Sports,South,344.46,4
2024-05-11,Store_B,Food & Beverages,West,1241.74,5
2024-05-11,Store_C,Electronics,East,1020.29,3
2024-05-11,Store_C,Clothing,West,665.77,4
2024-05-11,Store_C,Home & Garden,South,496.64,4
2024-05-11,Store_C,Sports,East,338.93,4
2024-05-11,Store_C,Food & Beverages,North,787.18,3
2024-05-12,Store_A,Electronics,West,1937.28,6
2024-05-12,Store_A,Clothing,East,641.87,4
2024-05-12,Store_A,Home & Garden,West,663.93,5
2024-05-12,Store_A,Sports,South,494.23,6
2024-05-12,Store_A,Food & Beverages,South,1798.81,7
2024-05-12,Store_B,Electronics,West,1269.81,4
2024-05-12,Store_B,Clothing,West,606.0,3
2024-05-12,Store_B,Home & Garden,North,492.64,4
2024-05-12,Store_B,Sports,South,264.57,3
2024-05-12,Store_B,Food & Beverages,South,1068.51,4
2024-05-12,Store_C,Electronics,South,926.47,3
2024-05-12,Store_C,Clothing,West,645.0,4
2024-05-12,Store_C,Home & Garden,North,346.48,2
2024-05-12,Store_C,Sports,West,332.4,4
2024-05-12,Store_C,Food & Beverages,East,760.46,3
2024-05-13,Store_A,Electronics,South,2589.03,8
2024-05-13,Store_A,Clothing,East,1178.44,7
2024-05-13,Store_A,Home & Garden,South,1040.73,8
2024-05-13,Store_A,Sports,East,746.21,9
2024-05-13,Store_A,Food & Beverages,East,1850.31,7
2024-05-13,Store_B,Electronics,North,1840.65,6
2024-05-13,Store_B,Clothing,South,773.44,4
2024-05-13,Store_B,Home & Garden,East,509.98,4
2024-05-13,Store_B,Sports,East,475.74,5
2024-05-13,Store_B,Food & Beverages,South,1332.43,5
2024-05-13,Store_C,Electronics,South,1502.95,5
2024-05-13,Store_C,Clothing,West,504.55,3
2024-05-13,Store_C,Home & Garden,South,511.6,4
2024-05-13,Store_C,Sports,South,380.64,4
2024-05-13,Store_C,Food & Beverages,South,762.0,3
2024-05-14,Store_A,Electronics,South,1701.98,5
2024-05-14,Store_A,Clothing,East,839.55,5
2024-05-14,Store_A,Home & Garden,South,776.97,6
2024-05-14,Store_A,Sports,West,674.39,8
2024-05-14,Store_A,Food & Beverages,North,1617.54,6
2024-05-14,Store_B,Electronics,North,1765.76,5
2024-05-14,Store_B,Clothing,North,791.72,4
2024-05-14,Store_B,Home & Garden,East,572.9,4
2024-05-14,Store_B,Sports,East,451.86,5
2024-05-14,Store_B,Food & Beverages,North,1007.56,4
2024-05-14,Store_C,Electronics,East,1321.01,4
2024-05-14,Store_C,Clothing,West,771.1,4
2024-05-14,Store_C,Home & Garden,South,434.04,3
2024-05-14,Store_C,Sports,North,372.8,4
2024-05-14,Store_C,Food & Beverages,South,1219.35,5
2024-05-15,Store_A,Electronics,South,1671.43,5
2024-05-15,Store_A,Clothing,North,1132.12,7
2024-05-15,Store_A,Home & Garden,East,723.72,6
2024-05-15,Store_A,Sports,South,639.29,7
2024-05-15,Store_A,Food & Beverages,South,1331.98,5
2024-05-15,Store_B,Electronics,West,1464.2,4
2024-05-15,Store_B,Clothing,East,770.93,4
2024-05-15,Store_B,Home & Garden,West,551.89,4
2024-05-15,Store_B,Sports,South,370.16,4
2024-05-15,Store_B,Food & Beverages,South,1381.02,5
2024-05-15,Store_C,Electronics,North,1256.84,4
2024-05-15,Store_C,Clothing,West,556.91,3
2024-05-15,Store_C,Home & Garden,North,469.26,3
2024-05-15,Store_C,Sports,West,274.93,3
2024-05-15,Store_C,Food & Beverages,East,1063.62,4
2024-05-16,Store_A,Electronics,South,2376.83,7
2024-05-16,Store_A,Clothing,South,964.91,6
2024-05-16,Store_A,Home & Garden,North,643.95,5
2024-05-16,Store_A,Sports,East,743.05,9
2024-05-16,Store_A,Food & Beverages,West,1469.48,6
2024-05-16,Store_B,Electronics,North,1664.77,5
2024-05-16,Store_B,Clothing,West,645.86,4
2024-05-16,Store_B,Home & Garden,West,657.5,5
2024-05-16,Store_B,Sports,South,451.94,5
2024-05-16,Store_B,Food & Beverages,South,1062.73,4
2024-05-16,Store_C,Electronics,South,1247.86,4
2024-05-16,Store_C,Clothing,North,599.59,3
2024-05-16,Store_C,Home & Garden,East,461.96,3
2024-05-16,Store_C,Sports,East,361.75,4
2024-05-16,Store_C,Food & Beverages,South,843.54,3
2024-05-17,Store_A,Electronics,South,2769.92,9
2024-05-17,Store_A,Clothing,West,985.15,6
2024-05-17,Store_A,Home & Garden,North,827.24,6
2024-05-17,Store_A,Sports,East,480.7,6
2024-05-17,Store_A,Food & Beverages,East,1756.45,7
2024-05-17,Store_B,Electronics,West,1816.11,6
2024-05-17,Store_B,Clothing,North,713.49,4
2024-05-17,Store_B,Home & Garden,West,512.42,4
2024-05-17,Store_B,Sports,North,480.05,6
2024-05-17,Store_B,Food & Beverages,West,1435.38,5
2024-05-17,Store_C,Electronics,West,1330.12,4
2024-05-17,Store_C,Clothing,North,664.21,4
2024-05-17,Store_C,Home & Garden,South,579.89,4
2024-05-17,Store_C,Sports,East,347.69,4
2024-05-17,Store_C,Food & Beverages,West,967.48,4
2024-05-18,Store_A,Electronics,North,1801.45,6
2024-05-18,Store_A,Clothing,North,905.08,5
2024-05-18,Store_A,Home & Garden,West,781.17,6
2024-05-18,Store_A,Sports,West,515.27,6
2024-05-18,Store_A,Food & Beverages,North,1026.06,4
2024-05-18,Store_B,Electronics,West,1501.3,5
2024-05-18,Store_B,Clothing,West,757.54,4
2024-05-18,Store_B,Home & Garden,East,612.18,5
2024-05-18,Store_B,Sports,South,303.96,3
2024-05-18,Store_B,Food & Beverages,South,1016.91,4
2024-05-18,Store_C,Electronics,North,1075.3,3
2024-05-18,Store_C,Clothing,North,674.36,4
2024-05-18,Store_C,Home & Garden,North,485.31,4
2024-05-18,Store_C,Sports,West,275.44,3
2024-05-18,Store_C,Food & Beverages,East,838.41,3
2024-05-19,Store_A,Electronics,South,1709.18,5
2024-05-19,Store_A,Clothing,South,790.3,4
2024-05-19,Store_A,Home & Garden,West,581.22,4
2024-05-19,Store_A,Sports,East,535.26,6
2024-05-19,Store_A,Food & Beverages,North,1360.1,5
2024-05-19,Store_B,Electronics,South,1468.41,4
2024-05-19,Store_B,Clothing,East,553.97,3
2024-05-19,Store_B,Home & Garden,East,574.95,4
2024-05-19,Store_B,Sports,South,351.69,4
2024-05-19,Store_B,Food & Beverages,North,1283.71,5
2024-05-19,Store_C,Electronics,East,1027.57,3
2024-05-19,Store_C,Clothing,North,585.21,3
2024-05-19,Store_C,Home & Garden,North,362.91,3
2024-05-19,Store_C,Sports,North,252.61,3
2024-05-19,Store_C,Food & Beverages,South,632.1,2
2024-05-20,Store_A,Electronics,North,2299.6,7
2024-05-20,Store_A,Clothing,West,1388.3,8
2024-05-20,Store_A,Home & Garden,South,708.83,5
2024-05-20,Store_A,Sports,North,476.69,5
2024-05-20,Store_A,Food & Beverages,South,1903.18,7
2024-05-20,Store_B,Electronics,West,1298.65,4
2024-05-20,Store_B,Clothing,South,943.37,5
2024-05-20,Store_B,Home & Garden,North,758.26,6
2024-05-20,Store_B,Sports,West,423.51,5
2024-05-20,Store_B,Food & Beverages,West,1377.65,5
2024-05-20,Store_C,Electronics,West,1470.04,4
2024-05-20,Store_C,Clothing,South,809.16,5
2024-05-20,Store_C,Home & Garden,South,715.58,5
2024-05-20,Store_C,Sports,East,411.43,5
2024-05-20,Store_C,Food & Beverages,South,1083.9,4
2024-05-21,Store_A,Electronics,East,1983.39,6
2024-05-21,Store_A,Clothing,South,1226.24,7
2024-05-21,Store_A,Home & Garden,North,835.66,6
2024-05-21,Store_A,Sports,South,611.92,7
2024-05-21,Store_A,Food & Beverages,South,1558.54,6
2024-05-21,Store_B,Electronics,East,1707.0,5
2024-05-21,Store_B,Clothing,West,998.3,6
2024-05-21,Store_B,Home & Garden,West,626.79,5
2024-05-21,Store_B,Sports,West,506.56,6
2024-05-21,Store_B,Food & Beverages,South,1577.45,6
2024-05-21,Store_C,Electronics,South,1077.76,3
2024-05-21,Store_C,Clothing,West,522.66,3
2024-05-21,Store_C,Home & Garden,North,537.17,4
2024-05-21,Store_C,Sports,North,363.96,4
2024-05-21,Store_C,Food & Beverages,South,958.33,3
2024-05-22,Store_A,Electronics,North,2560.51,8
2024-05-22,Store_A,Clothing,South,869.77,5
2024-05-22,Store_A,Home & Garden,West,774.62,6
2024-05-22,Store_A,Sports,West,536.2,6
2024-05-22,Store_A,Food & Beverages,West,2209.09,9
2024-05-22,Store_B,Electronics,North,1907.73,6
2024-05-22,Store_B,Clothing,South,979.64,6
2024-05-22,Store_B,Home & Garden,West,703.27,5
2024-05-22,Store_B,Sports,South,430.71,5
2024-05-22,Store_B,Food & Beverages,South,1454.75,6
2024-05-22,Store_C,Electronics,North,1514.06,5
2024-05-22,Store_C,Clothing,South,721.42,4
2024-05-22,Store_C,Home & Garden,East,503.25,4
2024-05-22,Store_C,Sports,East,340.61,4
2024-05-22,Store_C,Food & Beverages,North,1354.39,5
2024-05-23,Store_A,Electronics,East,2464.65,8
2024-05-23,Store_A,Clothing,East,985.02,6
2024-05-23,Store_A,Home & Garden,West,754.34,6
2024-05-23,Store_A,Sports,South,699.85,8
2024-05-23,Store_A,Food & Beverages,North,1625.45,6
2024-05-23,Store_B,Electronics,South,1544.58,5
2024-05-23,Store_B,Clothing,North,696.42,4
2024-05-23,Store_B,Home & Garden,East,688.01,5
2024-05-23,Store_B,Sports,North,402.16,5
2024-05-23,Store_B,Food & Beverages,South,997.79,4
2024-05-23,Store_C,Electronics,North,1284.0,4
2024-05-23,Store_C,Clothing,South,446.6,2
2024-05-23,Store_C,Home & Garden,South,485.03,4
2024-05-23,Store_C,Sports,South,424.68,5
2024-05-23,Store_C,Food & Beverages,South,973.42,4
2024-05-24,Store_A,Electronics,South,1745.41,5
2024-05-24,Store_A,Clothing,West,1255.68,7
2024-05-24,Store_A,Home & Garden,South,1030.09,8
2024-05-24,Store_A,Sports,South,692.13,8
2024-05-24,Store_A,Food & Beverages,West,1662.63,6
2024-05-24,Store_B,Electronics,West,2242.55,7
2024-05-24,Store_B,Clothing,South,863.73,5
2024-05-24,Store_B,Home & Garden,East,698.33,5
2024-05-24,Store_B,Sports,West,560.38,7
2024-05-24,Store_B,Food & Beverages,West,1465.36,6
2024-05-24,Store_C,Electronics,East,1001.2,3
2024-05-24,Store_C,Clothing,North,714.85,4
2024-05-24,Store_C,Home & Garden,North,512.86,4
2024-05-24,Store_C,Sports,East,291.58,3
2024-05-24,Store_C,Food & Beverages,West,960.88,4
2024-05-25,Store_A,Electronics,West,1725.28,5
2024-05-25,Store_A,Clothing,West,900.43,5
2024-05-25,Store_A,Home & Garden,South,541.16,4
2024-05-25,Store_A,Sports,North,362.45,4
2024-05-25,Store_A,Food & Beverages,North,1456.05,6
2024-05-25,Store_B,Electronics,South,1308.81,4
2024-05-25,Store_B,Clothing,South,779.93,4
2024-05-25,Store_B,Home & Garden,East,492.84,4
2024-05-25,Store_B,Sports,West,309.12,3
2024-05-25,Store_B,Food & Beverages,South,1111.27,4
2024-05-25,Store_C,Electronics,East,926.92,3
2024-05-25,Store_C,Clothing,West,506.46,3
2024-05-25,Store_C,Home & Garden,East,426.65,3
2024-05-25,Store_C,Sports,South,316.39,3
2024-05-25,Store_C,Food & Beverages,East,962.67,4
2024-05-26,Store_A,Electronics,West,1856.72,6
2024-05-26,Store_A,Clothing,North,1126.01,7
2024-05-26,Store_A,Home & Garden,West,654.12,5
2024-05-26,Store_A,Sports,North,482.18,6
2024-05-26,Store_A,Food & Beverages,West,1493.64,6
2024-05-26,Store_B,Electronics,East,1245.33,4
2024-05-26,Store_B,Clothing,West,720.68,4
2024-05-26,Store_B,Home & Garden,South,697.65,5
2024-05-26,Store_B,Sports,South,394.2,4
2024-05-26,Store_B,Food & Beverages,East,898.38,3
2024-05-26,Store_C,Electronics,South,1269.44,4
2024-05-26,Store_C,Clothing,South,547.07,3
2024-05-26,Store_C,Home & Garden,West,457.17,3
2024-05-26,Store_C,Sports,North,289.9,3
2024-05-26,Store_C,Food & Beverages,East,674.91,2
2024-05-27,Store_A,Electronics,South,2198.27,7
2024-05-27,Store_A,Clothing,East,1217.53,7
2024-05-27,Store_A,Home & Garden,West,836.44,6
2024-05-27,Store_A,Sports,South,537.28,6
2024-05-27,Store_A,Food & Beverages,North,1448.23,6
2024-05-27,Store_B,Electronics,East,1595.78,5
2024-05-27,Store_B,Clothing,South,840.39,5
2024-05-27,Store_B,Home & Garden,North,758.91,6
2024-05-27,Store_B,Sports,South,454.58,5
2024-05-27,Store_B,Food & Beverages,South,1434.77,5
2024-05-27,Store_C,Electronics,East,1185.45,3
2024-05-27,Store_C,Clothing,North,746.29,4
2024-05-27,Store_C,Home & Garden,East,505.78,4
2024-05-27,Store_C,Sports,North,390.99,4
2024-05-27,Store_C,Food & Beverages,North,1221.33,5
2024-05-28,Store_A,Electronics,South,2445.22,8
2024-05-28,Store_A,Clothing,North,1431.0,8
2024-05-28,Store_A,Home & Garden,West,1035.52,8
2024-05-28,Store_A,Sports,West,696.88,8
2024-05-28,Store_A,Food & Beverages,South,1257.22,5
2024-05-28,Store_B,Electronics,South,1606.9,5
2024-05-28,Store_B,Clothing,East,617.44,3
2024-05-28,Store_B,Home & Garden,East,812.3,6
2024-05-28,Store_B,Sports,East,391.6,4
2024-05-28,Store_B,Food & Beverages,East,1504.42,6
2024-05-28,Store_C,Electronics,West,1062.51,3
2024-05-28,Store_C,Clothing,East,612.82,3
2024-05-28,Store_C,Home & Garden,South,543.79,4
2024-05-28,Store_C,Sports,West,440.91,5
2024-05-28,Store_C,Food & Beverages,North,863.88,3
2024-05-29,Store_A,Electronics,East,2610.37,8
2024-05-29,Store_A,Clothing,South,1074.49,6
2024-05-29,Store_A,Home & Garden,South,708.92,5
2024-05-29,Store_A,Sports,North,424.0,5
2024-05-29,Store_A,Food & Beverages,North,1954.72,8
2024-05-29,Store_B,Electronics,North,2047.14,6
2024-05-29,Store_B,Clothing,East,901.69,5
2024-05-29,Store_B,Home & Garden,North,608.45,5
2024-05-29,Store_B,Sports,West,481.97,6
2024-05-29,Store_B,Food & Beverages,North,1164.33,4
2024-05-29,Store_C,Electronics,East,1019.26,3
2024-05-29,Store_C,Clothing,East,754.36,4
2024-05-29,Store_C,Home & Garden,North,500.68,4
2024-05-29,Store_C,Sports,East,386.83,4
2024-05-29,Store_C,Food & Beverages,East,1260.43,5
2024-05-30,Store_A,Electronics,West,2187.57,7
2024-05-30,Store_A,Clothing,North,909.04,5
2024-05-30,Store_A,Home & Garden,East,768.8,6
2024-05-30,Store_A,Sports,North,657.74,8
2024-05-30,Store_A,Food & Beverages,East,1777.07,7
2024-05-30,Store_B,Electronics,West,1898.72,6
2024-05-30,Store_B,Clothing,West,1090.84,6
2024-05-30,Store_B,Home & Garden,West,637.78,5
2024-05-30,Store_B,Sports,North,507.13,6
2024-05-30,Store_B,Food & Beverages,East,1339.42,5
2024-05-30,Store_C,Electronics,North,1500.68,5
2024-05-30,Store_C,Clothing,East,594.68,3
2024-05-30,Store_C,Home & Garden,North,599.44,4
2024-05-30,Store_C,Sports,North,315.09,3
2024-05-30,Store_C,Food & Beverages,South,1104.71,4
2024-05-31,Store_A,Electronics,West,1375.18,4
2024-05-31,Store_A,Clothing,West,1118.95,6
2024-05-31,Store_A,Home & Garden,West,682.65,5
2024-05-31,Store_A,Sports,East,467.88,5
2024-05-31,Store_A,Food & Beverages,South,1726.62,7
2024-05-31,Store_B,Electronics,West,1653.81,5
2024-05-31,Store_B,Clothing,West,829.03,5
2024-05-31,Store_B,Home & Garden,West,726.07,6
2024-05-31,Store_B,Sports,North,581.2,7
2024-05-31,Store_B,Food & Beverages,West,1667.65,6
2024-05-31,Store_C,Electronics,North,1016.5,3
2024-05-31,Store_C,Clothing,East,598.14,3
2024-05-31,Store_C,Home & Garden,East,479.94,3
2024-05-31,Store_C,Sports,West,323.95,4
2024-05-31,Store_C,Food & Beverages,South,1070.94,4
2024-06-01,Store_A,Electronics,West,1640.67,5
2024-06-01,Store_A,Clothing,South,1089.04,6
2024-06-01,Store_A,Home & Garden,North,827.69,6
2024-06-01,Store_A,Sports,West,602.28,7
2024-06-01,Store_A,Food & Beverages,South,1999.89,8
2024-06-01,Store_B,Electronics,South,1485.73,4
2024-06-01,Store_B,Clothing,East,883.73,5
2024-06-01,Store_B,Home & Garden,South,834.16,6
2024-06-01,Store_B,Sports,South,420.58,5
2024-06-01,Store_B,Food & Beverages,East,930.9,3
2024-06-01,Store_C,Electronics,South,1358.92,4
2024-06-01,Store_C,Clothing,East,565.46,3
2024-06-01,Store_C,Home & Garden,East,284.35,2
2024-06-01,Store_C,Sports,North,237.92,2
2024-06-01,Store_C,Food & Beverages,East,914.93,3
2024-06-02,Store_A,Electronics,South,1795.06,5
2024-06-02,Store_A,Clothing,East,1554.42,9
2024-06-02,Store_A,Home & Garden,South,772.66,6
2024-06-02,Store_A,Sports,North,651.82,8
2024-06-02,Store_A,Food & Beverages,East,1656.07,6
2024-06-02,Store_B,Electronics,West,1636.55,5
2024-06-02,Store_B,Clothing,North,1108.08,6
2024-06-02,Store_B,Home & Garden,West,490.83,4
2024-06-02,Store_B,Sports,East,466.11,5
2024-06-02,Store_B,Food & Beverages,South,1234.66,5
2024-06-02,Store_C,Electronics,North,1438.7,4
2024-06-02,Store_C,Clothing,East,690.2,4
2024-06-02,Store_C,Home & Garden,South,493.77,4
2024-06-02,Store_C,Sports,North,379.86,4
2024-06-02,Store_C,Food & Beverages,North,923.94,3
2024-06-03,Store_A,Electronics,East,2157.65,7
2024-06-03,Store_A,Clothing,East,1313.64,8
2024-06-03,Store_A,Home & Garden,West,1188.53,9
2024-06-03,Store_A,Sports,West,413.61,5
2024-06-03,Store_A,Food & Beverages,North,2163.98,9
